1485784300641_0042,ma,1069
1485939535932_0022,w2,125
1485939535932_0022,w3,127
1485939535932_0022,w4,126
1485939535932_0022,w5,0
1485939535932_0022,w6,0
1485939535932_0022,w7,0
1485939535932_0023,ma,353
1485939535932_0023,w1,343
1485939535932_0023,w2,345
1485939535932_0023,w3,343
1485939535932_0023,w4,346
1485939535932_0023,w5,0
1485939535932_0023,w6,0
1485939535932_0023,w7,0
1485939535932_0024,ma,158
1485939535932_0024,w1,147
1485939535932_0024,w2,145
1485939535932_0024,w3,152
1485939535932_0024,w4,145
1485939535932_0024,w5,0
1485939535932_0024,w6,0
1485939535932_0024,w7,0
1485939535932_0025,ma,317
1485939535932_0025,w1,329
1485939535932_0025,w2,317
1485939535932_0025,w3,317
1485939535932_0025,w4,317
1485939535932_0025,w5,0
1485939535932_0025,w6,0
1485939535932_0025,w7,0
1485939535932_0026,ma,149
1485939535932_0026,w1,143
1485939535932_0026,w2,129
1485939535932_0026,w3,143
1485939535932_0026,w4,131
1485939535932_0026,w5,0
1485939535932_0026,w6,0
1485939535932_0026,w7,0
1485939535932_0027,ma,326
1485939535932_0027,w1,340
1485939535932_0027,w2,326
1485939535932_0027,w3,326
1485939535932_0027,w4,326
1485939535932_0027,w5,0
1485939535932_0027,w6,0
1485939535932_0027,w7,0
1485939535932_0028,ma,144
1485939535932_0028,w1,138
1485939535932_0028,w2,124
1485939535932_0028,w3,123
1485939535932_0028,w4,139
1485939535932_0028,w5,0
1485939535932_0028,w6,0
1485939535932_0028,w7,0
1485939535932_0029,ma,318
1485939535932_0029,w1,320
1485939535932_0029,w2,318
1485939535932_0029,w3,318
1485939535932_0029,w4,335
1485939535932_0029,w5,0
1485939535932_0029,w6,0
1485939535932_0029,w7,0
1485939535932_0030,ma,122
1485939535932_0030,w1,116
1485939535932_0030,w2,117
1485939535932_0030,w3,122
1485939535932_0030,w4,135
1485939535932_0030,w5,0
1485939535932_0030,w6,0
1485939535932_0030,w7,0
1485939535932_0031,ma,288
1485939535932_0031,w1,289
1485939535932_0031,w2,287
1485939535932_0031,w3,305
1485939535932_0031,w4,287
1485939535932_0031,w5,0
1485939535932_0031,w6,0
1485939535932_0031,w7,0
1485939535932_0032,ma,115
1485939535932_0032,w1,127
1485939535932_0032,w2,109
1485939535932_0032,w3,107
1485939535932_0032,w4,107
1485939535932_0032,w5,0
1485939535932_0032,w6,0
1485939535932_0032,w7,0
1485939535932_0033,ma,312
1485939535932_0033,w1,304
1485939535932_0033,w2,306
1485939535932_0033,w3,304
1485939535932_0033,w4,305
1485939535932_0033,w5,0
1485939535932_0033,w6,0
1485939535932_0033,w7,0
1485939535932_0034,ma,127
1485939535932_0034,w1,120
1485939535932_0034,w2,143
1485939535932_0034,w3,121
1485939535932_0034,w4,128
1485939535932_0034,w5,0
1485939535932_0034,w6,0
1485939535932_0034,w7,0
1485939535932_0035,ma,333
1485939535932_0035,w1,333
1485939535932_0035,w2,335
1485939535932_0035,w3,348
1485939535932_0035,w4,334
1485939535932_0035,w5,0
1485939535932_0035,w6,0
1485939535932_0035,w7,0
1485939535932_0036,ma,138
1485939535932_0036,w1,118
1485939535932_0036,w2,118
1485939535932_0036,w3,131
1485939535932_0036,w4,134
1485939535932_0036,w5,0
1485939535932_0036,w6,0
1485939535932_0036,w7,0
1485939535932_0037,ma,335
1485939535932_0037,w1,335
1485939535932_0037,w2,337
1485939535932_0037,w3,335
1485939535932_0037,w4,350
1485939535932_0037,w5,0
1485939535932_0037,w6,0
1485939535932_0037,w7,0
1485939535932_0038,ma,117
1485939535932_0038,w1,113
1485939535932_0038,w2,112
1485939535932_0038,w3,132
1485939535932_0038,w4,110
1485939535932_0038,w5,0
1485939535932_0038,w6,0
1485939535932_0038,w7,0
1485939535932_0039,ma,325
1485939535932_0039,w1,324
1485939535932_0039,w2,338
1485939535932_0039,w3,326
1485939535932_0039,w4,324
1485939535932_0039,w5,0
1485939535932_0039,w6,0
1485939535932_0039,w7,0
1485939535932_0040,ma,116
1485939535932_0040,w1,108
1485939535932_0040,w2,108
1485939535932_0040,w3,109
1485939535932_0040,w4,128
1485939535932_0040,w5,0
1485939535932_0040,w6,0
1485939535932_0040,w7,0
1485939535932_0041,ma,277
1485939535932_0041,w1,277
1485939535932_0041,w2,277
1485939535932_0041,w3,291
1485939535932_0041,w4,278
1485939535932_0041,w5,0
1485939535932_0041,w6,0
1485939535932_0041,w7,0
1485986378424_0022,ma,108
1485986378424_0022,w1,99
1485986378424_0022,w2,99
1485986378424_0022,w3,129
1485986378424_0022,w4,99
1485986378424_0022,w5,107
1485986378424_0022,w6,0
1485986378424_0022,w7,0
1485986378424_0023,ma,288
1485986378424_0023,w1,280
1485986378424_0023,w2,280
1485986378424_0023,w3,282
1485986378424_0023,w4,280
1485986378424_0023,w5,281
1485986378424_0023,w6,0
1485986378424_0023,w7,0
1485986378424_0024,ma,94
1485986378424_0024,w1,95
1485986378424_0024,w2,96
1485986378424_0024,w3,124
1485986378424_0024,w4,109
1485986378424_0024,w5,94
1485986378424_0024,w6,0
1485986378424_0024,w7,0
1485986378424_0025,ma,306
1485986378424_0025,w1,305
1485986378424_0025,w2,325
1485986378424_0025,w3,307
1485986378424_0025,w4,306
1485986378424_0025,w5,306
1485986378424_0025,w6,0
1485986378424_0025,w7,0
1485986378424_0026,ma,98
1485986378424_0026,w1,99
1485986378424_0026,w2,98
1485986378424_0026,w3,127
1485986378424_0026,w4,99
1485986378424_0026,w5,112
1485986378424_0026,w6,0
1485986378424_0026,w7,0
1485986378424_0027,ma,277
1485986378424_0027,w1,276
1485986378424_0027,w2,276
1485986378424_0027,w3,278
1485986378424_0027,w4,277
1485986378424_0027,w5,292
1485986378424_0027,w6,0
1485986378424_0027,w7,0
1485986378424_0028,ma,84
1485986378424_0028,w1,84
1485986378424_0028,w2,99
1485986378424_0028,w3,84
1485986378424_0028,w4,114
1485986378424_0028,w5,86
1485986378424_0028,w6,0
1485986378424_0028,w7,0
1485986378424_0029,ma,273
1485986378424_0029,w1,265
1485986378424_0029,w2,266
1485986378424_0029,w3,265
1485986378424_0029,w4,266
1485986378424_0029,w5,267
1485986378424_0029,w6,0
1485986378424_0029,w7,0
1485986378424_0030,ma,137
1485986378424_0030,w1,130
1485986378424_0030,w2,117
1485986378424_0030,w3,114
1485986378424_0030,w4,128
1485986378424_0030,w5,115
1485986378424_0030,w6,0
1485986378424_0030,w7,0
1485986378424_0031,ma,286
1485986378424_0031,w1,277
1485986378424_0031,w2,279
1485986378424_0031,w3,276
1485986378424_0031,w4,279
1485986378424_0031,w5,277
1485986378424_0031,w6,0
1485986378424_0031,w7,0
1485986378424_0032,ma,140
1485986378424_0032,w1,129
1485986378424_0032,w2,126
1485986378424_0032,w3,128
1485986378424_0032,w4,133
1485986378424_0032,w5,127
1485986378424_0032,w6,0
1485986378424_0032,w7,0
1485986378424_0033,ma,268
1485986378424_0033,w1,267
1485986378424_0033,w2,267
1485986378424_0033,w3,267
1485986378424_0033,w4,283
1485986378424_0033,w5,267
1485986378424_0033,w6,0
1485986378424_0033,w7,0
1485986378424_0034,ma,108
1485986378424_0034,w1,101
1485986378424_0034,w2,102
1485986378424_0034,w3,101
1485986378424_0034,w4,108
1485986378424_0034,w5,122
1485986378424_0034,w6,0
1485986378424_0034,w7,0
1485986378424_0035,ma,281
1485986378424_0035,w1,282
1485986378424_0035,w2,281
1485986378424_0035,w3,296
1485986378424_0035,w4,280
1485986378424_0035,w5,281
1485986378424_0035,w6,0
1485986378424_0035,w7,0
1485986378424_0036,ma,99
1485986378424_0036,w1,99
1485986378424_0036,w2,92
1485986378424_0036,w3,91
1485986378424_0036,w4,115
1485986378424_0036,w5,92
1485986378424_0036,w6,0
1485986378424_0036,w7,0
1485986378424_0037,ma,315
1485986378424_0037,w1,315
1485986378424_0037,w2,315
1485986378424_0037,w3,314
1485986378424_0037,w4,328
1485986378424_0037,w5,315
1485986378424_0037,w6,0
1485986378424_0037,w7,0
1485986378424_0038,ma,106
1485986378424_0038,w1,99
1485986378424_0038,w2,99
1485986378424_0038,w3,119
1485986378424_0038,w4,100
1485986378424_0038,w5,106
1485986378424_0038,w6,0
1485986378424_0038,w7,0
1485986378424_0039,ma,303
1485986378424_0039,w1,303
1485986378424_0039,w2,304
1485986378424_0039,w3,304
1485986378424_0039,w4,303
1485986378424_0039,w5,319
1485986378424_0039,w6,0
1485986378424_0039,w7,0
1485986378424_0040,ma,101
1485986378424_0040,w1,100
1485986378424_0040,w2,131
1485986378424_0040,w3,102
1485986378424_0040,w4,101
1485986378424_0040,w5,116
1485986378424_0040,w6,0
1485986378424_0040,w7,0
1485986378424_0041,ma,292
1485986378424_0041,w1,294
1485986378424_0041,w2,292
1485986378424_0041,w3,292
1485986378424_0041,w4,307
1485986378424_0041,w5,292
1485986378424_0041,w6,0
1485986378424_0041,w7,0
1486027566906_0022,ma,219
1486027566906_0022,w1,191
1486027566906_0022,w2,190
1486027566906_0022,w3,190
1486027566906_0022,w4,210
1486027566906_0022,w5,210
1486027566906_0022,w6,192
1486027566906_0022,w7,0
1486027566906_0023,ma,435
1486027566906_0023,w1,435
1486027566906_0023,w2,450
1486027566906_0023,w3,434
1486027566906_0023,w4,435
1486027566906_0023,w5,435
1486027566906_0023,w6,437
1486027566906_0023,w7,0
1486027566906_0024,ma,181
1486027566906_0024,w1,213
1486027566906_0024,w2,182
1486027566906_0024,w3,197
1486027566906_0024,w4,181
1486027566906_0024,w5,181
1486027566906_0024,w6,196
1486027566906_0024,w7,0
1486027566906_0025,ma,466
1486027566906_0025,w1,466
1486027566906_0025,w2,479
1486027566906_0025,w3,465
1486027566906_0025,w4,469
1486027566906_0025,w5,466
1486027566906_0025,w6,465
1486027566906_0025,w7,0
1486027566906_0026,ma,98
1486027566906_0026,w1,98
1486027566906_0026,w2,98
1486027566906_0026,w3,113
1486027566906_0026,w4,98
1486027566906_0026,w5,98
1486027566906_0026,w6,132
1486027566906_0026,w7,0
1486027566906_0027,ma,399
1486027566906_0027,w1,399
1486027566906_0027,w2,398
1486027566906_0027,w3,398
1486027566906_0027,w4,416
1486027566906_0027,w5,400
1486027566906_0027,w6,401
1486027566906_0027,w7,0
1486027566906_0028,ma,177
1486027566906_0028,w1,170
1486027566906_0028,w2,170
1486027566906_0028,w3,193
1486027566906_0028,w4,169
1486027566906_0028,w5,170
1486027566906_0028,w6,170
1486027566906_0028,w7,0
1486027566906_0029,ma,455
1486027566906_0029,w1,455
1486027566906_0029,w2,455
1486027566906_0029,w3,469
1486027566906_0029,w4,456
1486027566906_0029,w5,455
1486027566906_0029,w6,456
1486027566906_0029,w7,0
1486027566906_0030,ma,145
1486027566906_0030,w1,138
1486027566906_0030,w2,159
1486027566906_0030,w3,139
1486027566906_0030,w4,140
1486027566906_0030,w5,145
1486027566906_0030,w6,138
1486027566906_0030,w7,0
1486027566906_0031,ma,284
1486027566906_0031,w1,287
1486027566906_0031,w2,286
1486027566906_0031,w3,285
1486027566906_0031,w4,286
1486027566906_0031,w5,286
1486027566906_0031,w6,302
1486027566906_0031,w7,0
1486027566906_0032,ma,157
1486027566906_0032,w1,173
1486027566906_0032,w2,157
1486027566906_0032,w3,173
1486027566906_0032,w4,158
1486027566906_0032,w5,188
1486027566906_0032,w6,158
1486027566906_0032,w7,0
1486027566906_0033,ma,399
1486027566906_0033,w1,414
1486027566906_0033,w2,399
1486027566906_0033,w3,398
1486027566906_0033,w4,399
1486027566906_0033,w5,399
1486027566906_0033,w6,400
1486027566906_0033,w7,0
1486027566906_0034,ma,175
1486027566906_0034,w1,175
1486027566906_0034,w2,175
1486027566906_0034,w3,190
1486027566906_0034,w4,175
1486027566906_0034,w5,204
1486027566906_0034,w6,177
1486027566906_0034,w7,0
1486027566906_0035,ma,445
1486027566906_0035,w1,461
1486027566906_0035,w2,445
1486027566906_0035,w3,445
1486027566906_0035,w4,445
1486027566906_0035,w5,445
1486027566906_0035,w6,444
1486027566906_0035,w7,0
1486027566906_0036,ma,178
1486027566906_0036,w1,171
1486027566906_0036,w2,178
1486027566906_0036,w3,191
1486027566906_0036,w4,171
1486027566906_0036,w5,170
1486027566906_0036,w6,170
1486027566906_0036,w7,0
1486027566906_0037,ma,269
1486027566906_0037,w1,272
1486027566906_0037,w2,271
1486027566906_0037,w3,270
1486027566906_0037,w4,271
1486027566906_0037,w5,270
1486027566906_0037,w6,287
1486027566906_0037,w7,0
1486027566906_0038,ma,172
1486027566906_0038,w1,188
1486027566906_0038,w2,172
1486027566906_0038,w3,171
1486027566906_0038,w4,203
1486027566906_0038,w5,172
1486027566906_0038,w6,188
1486027566906_0038,w7,0
1486027566906_0039,ma,471
1486027566906_0039,w1,488
1486027566906_0039,w2,471
1486027566906_0039,w3,471
1486027566906_0039,w4,471
1486027566906_0039,w5,471
1486027566906_0039,w6,473
1486027566906_0039,w7,0
1486027566906_0040,ma,196
1486027566906_0040,w1,210
1486027566906_0040,w2,211
1486027566906_0040,w3,196
1486027566906_0040,w4,196
1486027566906_0040,w5,224
1486027566906_0040,w6,196
1486027566906_0040,w7,0
1486027566906_0041,ma,315
1486027566906_0041,w1,316
1486027566906_0041,w2,315
1486027566906_0041,w3,315
1486027566906_0041,w4,315
1486027566906_0041,w5,315
1486027566906_0041,w6,333
1486027566906_0041,w7,0
1486078344257_0022,ma,203
1486078344257_0022,w1,218
1486078344257_0022,w2,244
1486078344257_0022,w3,219
1486078344257_0022,w4,204
1486078344257_0022,w5,203
1486078344257_0022,w6,205
1486078344257_0022,w7,204
1486078344257_0023,ma,451
1486078344257_0023,w1,451
1486078344257_0023,w2,465
1486078344257_0023,w3,451
1486078344257_0023,w4,451
1486078344257_0023,w5,451
1486078344257_0023,w6,452
1486078344257_0023,w7,451
1486078344257_0024,ma,108
1486078344257_0024,w1,108
1486078344257_0024,w2,123
1486078344257_0024,w3,101
1486078344257_0024,w4,101
1486078344257_0024,w5,101
1486078344257_0024,w6,101
1486078344257_0024,w7,100
1486078344257_0025,ma,429
1486078344257_0025,w1,430
1486078344257_0025,w2,430
1486078344257_0025,w3,445
1486078344257_0025,w4,429
1486078344257_0025,w5,431
1486078344257_0025,w6,430
1486078344257_0025,w7,429
1486078344257_0026,ma,163
1486078344257_0026,w1,155
1486078344257_0026,w2,139
1486078344257_0026,w3,139
1486078344257_0026,w4,138
1486078344257_0026,w5,138
1486078344257_0026,w6,157
1486078344257_0026,w7,139
1486078344257_0027,ma,441
1486078344257_0027,w1,441
1486078344257_0027,w2,443
1486078344257_0027,w3,441
1486078344257_0027,w4,442
1486078344257_0027,w5,458
1486078344257_0027,w6,442
1486078344257_0027,w7,442
1486078344257_0028,ma,142
1486078344257_0028,w1,157
1486078344257_0028,w2,142
1486078344257_0028,w3,156
1486078344257_0028,w4,142
1486078344257_0028,w5,143
1486078344257_0028,w6,175
1486078344257_0028,w7,142
1486078344257_0029,ma,477
1486078344257_0029,w1,478
1486078344257_0029,w2,477
1486078344257_0029,w3,477
1486078344257_0029,w4,477
1486078344257_0029,w5,492
1486078344257_0029,w6,479
1486078344257_0029,w7,477
1486078344257_0030,ma,152
1486078344257_0030,w1,187
1486078344257_0030,w2,153
1486078344257_0030,w3,153
1486078344257_0030,w4,152
1486078344257_0030,w5,170
1486078344257_0030,w6,153
1486078344257_0030,w7,152
1486078344257_0031,ma,388
1486078344257_0031,w1,388
1486078344257_0031,w2,389
1486078344257_0031,w3,402
1486078344257_0031,w4,389
1486078344257_0031,w5,388
1486078344257_0031,w6,390
1486078344257_0031,w7,388
1486078344257_0032,ma,187
1486078344257_0032,w1,181
1486078344257_0032,w2,181
1486078344257_0032,w3,202
1486078344257_0032,w4,181
1486078344257_0032,w5,182
1486078344257_0032,w6,183
1486078344257_0032,w7,181
1486078344257_0033,ma,241
1486078344257_0033,w1,241
1486078344257_0033,w2,241
1486078344257_0033,w3,242
1486078344257_0033,w4,241
1486078344257_0033,w5,241
1486078344257_0033,w6,260
1486078344257_0033,w7,241
1486078344257_0034,ma,106
1486078344257_0034,w1,99
1486078344257_0034,w2,99
1486078344257_0034,w3,98
1486078344257_0034,w4,100
1486078344257_0034,w5,119
1486078344257_0034,w6,100
1486078344257_0034,w7,99
1486078344257_0035,ma,360
1486078344257_0035,w1,360
1486078344257_0035,w2,376
1486078344257_0035,w3,361
1486078344257_0035,w4,360
1486078344257_0035,w5,361
1486078344257_0035,w6,363
1486078344257_0035,w7,361
1486078344257_0036,ma,109
1486078344257_0036,w1,109
1486078344257_0036,w2,109
1486078344257_0036,w3,109
1486078344257_0036,w4,122
1486078344257_0036,w5,122
1486078344257_0036,w6,140
1486078344257_0036,w7,109
1486078344257_0037,ma,397
1486078344257_0037,w1,410
1486078344257_0037,w2,395
1486078344257_0037,w3,395
1486078344257_0037,w4,395
1486078344257_0037,w5,396
1486078344257_0037,w6,396
1486078344257_0037,w7,395
1486078344257_0038,ma,204
1486078344257_0038,w1,218
1486078344257_0038,w2,232
1486078344257_0038,w3,203
1486078344257_0038,w4,204
1486078344257_0038,w5,203
1486078344257_0038,w6,206
1486078344257_0038,w7,205
1486078344257_0039,ma,466
1486078344257_0039,w1,467
1486078344257_0039,w2,480
1486078344257_0039,w3,468
1486078344257_0039,w4,466
1486078344257_0039,w5,467
1486078344257_0039,w6,468
1486078344257_0039,w7,466
1486078344257_0040,ma,106
1486078344257_0040,w1,119
1486078344257_0040,w2,106
1486078344257_0040,w3,106
1486078344257_0040,w4,106
1486078344257_0040,w5,133
1486078344257_0040,w6,108
1486078344257_0040,w7,119
1486078344257_0041,ma,452
1486078344257_0041,w1,453
1486078344257_0041,w2,467
1486078344257_0041,w3,453
1486078344257_0041,w4,453
1486078344257_0041,w5,453
1486078344257_0041,w6,453
1486078344257_0041,w7,454
